44f14c6f-9938-54ff-bbb7-8875a9ce7cfa,이춘복참치&스시강남점,-1
c738eb9c-47c6-5101-9025-75fd353c886f,자매수산,-1
f588efd7-6bf6-581e-956c-8d5856400cd1,스테이터 강남본점,-1
77c80ab5-4a4a-5f6f-8622-1e09bc0ddd3a,정월,-1
635e5c18-4733-5ee4-b1f4-365e2df71ff4,무공돈까스 역삼점,-1
bdc90e75-e139-5490-844f-90705b66fa9c,강남불백 1호점,-1
97fa7c29-06fe-5bbe-a220-614a9fa36685,화로로,-1
ce0d2acc-286a-5f62-ae38-b66ba976019c,카페블라썸 강남점,-1
857526d5-ddc6-50be-917b-c92ede96f2a3,빌리엔젤 강남역점,-1
ddf9a17b-985f-5bfc-8f6a-c0955e602dae,루베크,-1
2c2bd237-1468-5ea2-9817-3b1f34704fef,올리앤아보,-1
bc3b5e28-a015-5445-a165-e90753391de7,미슌,-1
4100d034-d677-53fa-8a0f-3c942d9d5654,베이커리로컬 강남역점,-1
15792f66-d953-5fad-8425-c2a6d903e31a,블랙스테이크 강남점,-1
69c784e1-b4df-58b0-9bfc-292c4201f1b9,갓덴스시 강남점,-1
7a5b0a9e-6fe5-5d08-a489-50a5e9767bcf,아방궁,-1
31dc7a6c-94b5-5cdf-a694-5b1102d2cac8,왓쇼이켄,-1
48ade730-3fbb-5397-9a69-6e0ebf7c9daa,리얼스페인 강남점,-1
824523f2-8d91-5b74-975d-bcee2fc60afa,곱스떡스 강남본점,-1
80e834dc-b1e6-577d-8d6b-42446a20b4ab,라그릴리아 비스트로바 SPC스퀘어점,-1
20f84d16-11a8-5860-af83-97c033e18dfb,hpseoul,-1
b438bfd1-cc2f-5cea-9229-4b424b4724ca,사푼사푼 강남역점,-1
8f83ec13-c0a0-5037-8333-ee726be4ce07,버터핑거팬케익스,-1
1ead3d1d-d5e0-5865-a6eb-d0d56b5bba68,장꼬방,-1
20753bf5-2ff4-54a0-9fd8-4b83b84437be,AY라운지,-1
0ef6a579-a186-52bd-9765-506499f0aafd,모모사라,-1
ef392ce3-bcfe-58b0-b465-78d9b910f397,강남랭겹 강남점,-1
728e780e-0445-5b5d-abd5-e90ef1f936e6,진대감 강남역 삼성타운점,-1
cc43713e-dd4f-5b58-9c70-00fb4073722f,초선과여포,-1
559f0dd1-db18-5440-b747-82709479b165,하우마라탕,-1
f2ffa010-a4d6-5398-a870-16683340d9f6,백억하누 강남본점,-1
51d42bf3-2e97-5849-afc4-1d42cc8f4e1d,모드라운지,-1
1702ad47-659a-528c-8495-c0295eae6a3e,엘라,-1
e529ffc0-669e-5962-9824-3fff5006d7d8,어거스트 힐 강남점,-1
20d65357-5101-5652-b390-f0db563e0bf5,연남토마 강남점,-1
76cdfcf6-c397-5133-89d3-bff9b1233422,크래프트한스 강남직영점,-1
9cfa600a-5b67-558e-b822-7f68814089eb,곱창고 강남역점,-1
